Id,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,,resale_price,full_address,X_coordinates,Y_coordinates,Closest_Mrt,Mrt_Distance,Price Index
3680,2020-08,HOUGANG,5 ROOM,13 TO 15,121,Improved,1998,76 years 06 months,,542888,936 HOUGANG ST 92,1.37457017,103.8798778,Hougang mrt,1.455584179,133.9
3681,2020-08,HOUGANG,5 ROOM,10 TO 12,109,DBSS,2014,93 years 03 months,,808000,475C UPP SERANGOON CRES,1.375218194,103.8999953,Hougang mrt,1.016023754,133.9
3682,2020-08,HOUGANG,5 ROOM,16 TO 18,112,DBSS,2014,93 years 03 months,,888888,475A UPP SERANGOON CRES,1.376298403,103.9002208,Hougang mrt,1.104261815,133.9
3683,2020-08,HOUGANG,5 ROOM,16 TO 18,112,Premium Apartment,2016,94 years 08 months,,703000,476C UPP SERANGOON VIEW,1.377949571,103.904346,Buangkok mrt,1.408474896,133.9
3684,2020-08,HOUGANG,5 ROOM,16 TO 18,112,Premium Apartment,2016,94 years 07 months,,640000,477B UPP SERANGOON VIEW,1.378812052,103.9042296,Buangkok mrt,1.356221639,133.9
3685,2020-08,HOUGANG,5 ROOM,19 TO 21,112,Premium Apartment,2016,94 years 07 months,,733888,477B UPP SERANGOON VIEW,1.378812052,103.9042296,Buangkok mrt,1.356221639,133.9
3686,2020-08,HOUGANG,5 ROOM,07 TO 09,115,Premium Apartment,2016,94 years 07 months,,720000,477C UPP SERANGOON VIEW,1.37932251,103.904191,Buangkok mrt,1.33075576,133.9
3687,2020-08,HOUGANG,EXECUTIVE,04 TO 06,156,Maisonette,1986,65 years 02 months,,755000,407 HOUGANG AVE 10,1.372965097,103.8956733,Hougang mrt,0.47826731,133.9
3688,2020-08,HOUGANG,EXECUTIVE,01 TO 03,153,Maisonette,1986,65 years 01 month,,728000,407 HOUGANG AVE 10,1.372965097,103.8956733,Hougang mrt,0.47826731,133.9
3689,2020-08,HOUGANG,EXECUTIVE,07 TO 09,145,Maisonette,1988,66 years 08 months,,732000,533 HOUGANG AVE 6,1.37583341,103.8918851,Hougang mrt,0.609459902,133.9
3690,2020-08,HOUGANG,EXECUTIVE,04 TO 06,147,Maisonette,1986,65 years,,625000,628 HOUGANG AVE 8,1.369561785,103.8805075,Kovan mrt,1.156640544,133.9
3691,2020-08,HOUGANG,EXECUTIVE,07 TO 09,148,Maisonette,1987,65 years 11 months,,600000,633 HOUGANG AVE 8,1.369826072,103.8793174,Kovan mrt,1.239427784,133.9
3692,2020-08,HOUGANG,EXECUTIVE,01 TO 03,146,Maisonette,1987,65 years 09 months,,638000,656 HOUGANG AVE 8,1.373235717,103.8817023,Hougang mrt,1.218133488,133.9
3693,2020-08,HOUGANG,EXECUTIVE,04 TO 06,149,Maisonette,1986,65 years,,610000,615 HOUGANG AVE 8,1.368613604,103.8849379,Hougang mrt,0.836980616,133.9
3694,2020-08,HOUGANG,EXECUTIVE,01 TO 03,148,Maisonette,1986,65 years,,608000,628 HOUGANG AVE 8,1.369561785,103.8805075,Kovan mrt,1.156640544,133.9
3695,2020-08,HOUGANG,EXECUTIVE,13 TO 15,137,Apartment,1999,78 years,,620000,967 HOUGANG AVE 9,1.378183076,103.8786414,Buangkok mrt,1.715384916,133.9
3696,2020-08,HOUGANG,EXECUTIVE,01 TO 03,143,Maisonette,1997,75 years 08 months,,732000,850 HOUGANG CTRL,1.369716381,103.8934299,Hougang mrt,0.146884023,133.9
3697,2020-08,HOUGANG,EXECUTIVE,10 TO 12,136,Apartment,1997,75 years 07 months,,830000,850 HOUGANG CTRL,1.369716381,103.8934299,Hougang mrt,0.146884023,133.9
3698,2020-08,HOUGANG,EXECUTIVE,04 TO 06,148,Maisonette,1992,71 years 02 months,,890000,221 HOUGANG ST 21,1.356604529,103.8836506,Kovan mrt,0.376516175,133.9
3699,2020-08,HOUGANG,EXECUTIVE,10 TO 12,141,Apartment,1999,77 years 06 months,,642000,698D HOUGANG ST 52,1.375637044,103.8887392,Hougang mrt,0.705286882,133.9
3700,2020-08,HOUGANG,EXECUTIVE,01 TO 03,137,Apartment,1999,78 years 04 months,,545000,975 HOUGANG ST 91,1.377159675,103.87968,Hougang mrt,1.5906195,133.9
3701,2020-08,HOUGANG,EXECUTIVE,07 TO 09,137,Apartment,1999,78 years 03 months,,560000,974 HOUGANG ST 91,1.377789046,103.8794445,Hougang mrt,1.647431923,133.9
3702,2020-08,HOUGANG,EXECUTIVE,04 TO 06,151,Maisonette,1984,62 years 11 months,,656000,128 LOR AH SOO,1.351723552,103.8864872,Kovan mrt,0.931110629,133.9
3703,2020-08,HOUGANG,EXECUTIVE,07 TO 09,146,Maisonette,1984,63 years 02 months,,665000,144 LOR AH SOO,1.351977155,103.8833135,Kovan mrt,0.886085536,133.9
3704,2020-09,HOUGANG,3 ROOM,07 TO 09,67,Model A,2012,90 years 09 months,,320000,986A BUANGKOK CRES,1.381916946,103.8798037,Buangkok mrt,1.487183778,133.9
3705,2020-09,HOUGANG,3 ROOM,04 TO 06,67,Model A,2012,90 years 09 months,,300000,986B BUANGKOK CRES,1.382272735,103.8801292,Buangkok mrt,1.446483328,133.9
3706,2020-09,HOUGANG,3 ROOM,16 TO 18,68,Model A,2015,93 years 05 months,,350888,987C BUANGKOK GREEN,1.37932815,103.8777892,Buangkok mrt,1.765616199,133.9
3707,2020-09,HOUGANG,3 ROOM,01 TO 03,67,New Generation,1983,62 years 01 month,,255000,122 HOUGANG AVE 1,1.353744081,103.8861593,Kovan mrt,0.705652084,133.9
3708,2020-09,HOUGANG,3 ROOM,07 TO 09,66,Model A,2014,92 years 04 months,,318000,174A HOUGANG AVE 1,1.349599528,103.88875,Kovan mrt,1.233696417,133.9
3709,2020-09,HOUGANG,3 ROOM,04 TO 06,67,New Generation,1983,61 years 07 months,,286500,120 HOUGANG AVE 1,1.354418826,103.8874619,Kovan mrt,0.690384535,133.9
3710,2020-09,HOUGANG,3 ROOM,10 TO 12,82,New Generation,1981,60 years,,273000,119 HOUGANG AVE 1,1.354007769,103.8877484,Kovan mrt,0.745577338,133.9
3711,2020-09,HOUGANG,3 ROOM,01 TO 03,67,New Generation,1982,60 years 08 months,,275000,117 HOUGANG AVE 1,1.35361344,103.8881456,Kovan mrt,0.805350105,133.9
3712,2020-09,HOUGANG,3 ROOM,04 TO 06,67,New Generation,1983,61 years 05 months,,275000,126 HOUGANG AVE 1,1.352230308,103.8857111,Kovan mrt,0.859020721,133.9
3713,2020-09,HOUGANG,3 ROOM,04 TO 06,73,New Generation,1978,56 years 09 months,,318000,20 HOUGANG AVE 3,1.363831912,103.8907377,Hougang mrt,0.738780876,133.9
3714,2020-09,HOUGANG,3 ROOM,04 TO 06,82,New Generation,1984,62 years 10 months,,300000,247 HOUGANG AVE 3,1.35916575,103.8915243,Kovan mrt,0.786533539,133.9
3715,2020-09,HOUGANG,3 ROOM,07 TO 09,67,New Generation,1984,62 years 09 months,,280000,247 HOUGANG AVE 3,1.35916575,103.8915243,Kovan mrt,0.786533539,133.9
3716,2020-09,HOUGANG,3 ROOM,01 TO 03,64,Simplified,1989,67 years 11 months,,270000,682 HOUGANG AVE 4,1.373618304,103.8857489,Hougang mrt,0.810657465,133.9
3717,2020-09,HOUGANG,3 ROOM,07 TO 09,74,Model A,1983,62 years,,339000,304 HOUGANG AVE 5,1.367786717,103.8955303,Hougang mrt,0.460102331,133.9
3718,2020-09,HOUGANG,3 ROOM,10 TO 12,67,New Generation,1983,62 years 01 month,,288000,308 HOUGANG AVE 5,1.366809108,103.895756,Hougang mrt,0.55063278,133.9
3719,2020-09,HOUGANG,3 ROOM,10 TO 12,60,Improved,1985,63 years 11 months,,285000,623 HOUGANG AVE 8,1.370513873,103.8823235,Hougang mrt,1.106184873,133.9
3720,2020-09,HOUGANG,3 ROOM,04 TO 06,60,Improved,1987,65 years 05 months,,250000,644 HOUGANG AVE 8,1.371437365,103.8812611,Hougang mrt,1.230295842,133.9
3721,2020-09,HOUGANG,3 ROOM,01 TO 03,64,Simplified,1986,65 years,,250000,673 HOUGANG AVE 8,1.372519645,103.8848302,Hougang mrt,0.861607535,133.9
3722,2020-09,HOUGANG,3 ROOM,13 TO 15,69,Improved,1988,66 years 08 months,,310000,652 HOUGANG AVE 8,1.372408043,103.8815982,Hougang mrt,1.20866575,133.9
3723,2020-09,HOUGANG,3 ROOM,01 TO 03,64,Simplified,1986,64 years 09 months,,266000,632 HOUGANG AVE 8,1.370567426,103.8805919,Kovan mrt,1.256776095,133.9
3724,2020-09,HOUGANG,3 ROOM,01 TO 03,67,New Generation,1984,63 years 04 months,,265000,154 HOUGANG ST 11,1.352202953,103.8801732,Serangoon mrt,0.841788129,133.9
3725,2020-09,HOUGANG,3 ROOM,04 TO 06,74,Model A,1985,63 years 08 months,,258000,241 HOUGANG ST 22,1.356508688,103.8918406,Kovan mrt,0.899501907,133.9
3726,2020-09,HOUGANG,3 ROOM,01 TO 03,70,Simplified,1987,65 years 05 months,,308000,694 HOUGANG ST 61,1.376063642,103.8879392,Hougang mrt,0.795422476,133.9
3727,2020-09,HOUGANG,3 ROOM,07 TO 09,67,DBSS,2014,93 years 03 months,,435000,475B UPP SERANGOON CRES,1.375774046,103.8999657,Hougang mrt,1.047282941,133.9
3728,2020-09,HOUGANG,3 ROOM,16 TO 18,67,DBSS,2014,93 years 02 months,,483000,475C UPP SERANGOON CRES,1.375218194,103.8999953,Hougang mrt,1.016023754,133.9
3729,2020-09,HOUGANG,3 ROOM,13 TO 15,67,Model A,2015,93 years 09 months,,362000,471B UPP SERANGOON CRES,1.378010013,103.9010708,Buangkok mrt,1.091699296,133.9
3730,2020-09,HOUGANG,3 ROOM,10 TO 12,67,Model A,2015,93 years 09 months,,380000,470B UPP SERANGOON CRES,1.378930838,103.9009883,Buangkok mrt,1.028530504,133.9
3731,2020-09,HOUGANG,3 ROOM,13 TO 15,67,DBSS,2014,93 years 02 months,,470000,475D UPP SERANGOON CRES,1.375182544,103.900406,Hougang mrt,1.053007585,133.9
3732,2020-09,HOUGANG,3 ROOM,07 TO 09,67,DBSS,2014,93 years 02 months,,450000,475B UPP SERANGOON CRES,1.375774046,103.8999657,Hougang mrt,1.047282941,133.9
3733,2020-09,HOUGANG,4 ROOM,13 TO 15,90,Model A,2003,81 years 11 months,,418000,979C BUANGKOK CRES,1.379538909,103.8799544,Buangkok mrt,1.528085481,133.9
3734,2020-09,HOUGANG,4 ROOM,16 TO 18,90,Model A,2003,81 years 09 months,,370000,980D BUANGKOK CRES,1.380493247,103.8809405,Buangkok mrt,1.393336387,133.9
3735,2020-09,HOUGANG,4 ROOM,13 TO 15,93,Model A,2015,93 years 06 months,,452000,987A BUANGKOK GREEN,1.379887784,103.8783849,Buangkok mrt,1.685436671,133.9
3736,2020-09,HOUGANG,4 ROOM,01 TO 03,93,Model A,2015,93 years 05 months,,400000,988A BUANGKOK GREEN,1.379467597,103.8772665,Buangkok mrt,1.817613103,133.9
3737,2020-09,HOUGANG,4 ROOM,07 TO 09,93,Model A,2015,93 years 05 months,,430000,988A BUANGKOK GREEN,1.379467597,103.8772665,Buangkok mrt,1.817613103,133.9
3738,2020-09,HOUGANG,4 ROOM,01 TO 03,101,Model A,1997,76 years 02 months,,418000,166 HOUGANG AVE 1,1.351175669,103.8881953,Kovan mrt,1.049116524,133.9
3739,2020-09,HOUGANG,4 ROOM,10 TO 12,104,Model A,1984,62 years 09 months,,535000,236 HOUGANG AVE 1,1.357823775,103.8889397,Kovan mrt,0.545441294,133.9
3740,2020-09,HOUGANG,4 ROOM,01 TO 03,105,Model A,1989,68 years,,400000,420 HOUGANG AVE 10,1.375805585,103.8948191,Hougang mrt,0.668543169,133.9
3741,2020-09,HOUGANG,4 ROOM,04 TO 06,91,New Generation,1985,64 years 02 months,,400000,402 HOUGANG AVE 10,1.374438332,103.8966984,Hougang mrt,0.670580133,133.9
3742,2020-09,HOUGANG,4 ROOM,10 TO 12,104,Model A,1992,71 years 01 month,,440000,457 HOUGANG AVE 10,1.376974341,103.8959986,Buangkok mrt,0.812277109,133.9
3743,2020-09,HOUGANG,4 ROOM,01 TO 03,105,Model A,1989,67 years 11 months,,398000,420 HOUGANG AVE 10,1.375805585,103.8948191,Hougang mrt,0.668543169,133.9
3744,2020-09,HOUGANG,4 ROOM,04 TO 06,91,New Generation,1985,64 years,,400000,415 HOUGANG AVE 10,1.375175075,103.8965377,Hougang mrt,0.716173608,133.9
3745,2020-09,HOUGANG,4 ROOM,04 TO 06,105,Model A,1992,71 years,,457000,463 HOUGANG AVE 10,1.372356451,103.8949681,Hougang mrt,0.37508233,133.9
3746,2020-09,HOUGANG,4 ROOM,07 TO 09,91,New Generation,1985,64 years 03 months,,438888,406 HOUGANG AVE 10,1.373639498,103.8961877,Hougang mrt,0.569583459,133.9
3747,2020-09,HOUGANG,4 ROOM,04 TO 06,104,Model A,1986,64 years 11 months,,490000,516 HOUGANG AVE 10,1.372746401,103.8890425,Hougang mrt,0.446616844,133.9
3748,2020-09,HOUGANG,4 ROOM,01 TO 03,99,New Generation,1985,63 years 05 months,,365000,252 HOUGANG AVE 3,1.360165215,103.8927117,Kovan mrt,0.91491683,133.9
3749,2020-09,HOUGANG,4 ROOM,04 TO 06,82,Improved,1975,54 years 02 months,,300000,15 HOUGANG AVE 3,1.362657704,103.8919215,Hougang mrt,0.849729955,133.9
3750,2020-09,HOUGANG,4 ROOM,04 TO 06,93,New Generation,1985,63 years 04 months,,360000,252 HOUGANG AVE 3,1.360165215,103.8927117,Kovan mrt,0.91491683,133.9
3751,2020-09,HOUGANG,4 ROOM,04 TO 06,100,Model A,1997,76 years 04 months,,375000,580 HOUGANG AVE 4,1.378952246,103.886777,Buangkok mrt,0.873085881,133.9
3752,2020-09,HOUGANG,4 ROOM,07 TO 09,84,Simplified,1985,64 years,,345000,602 HOUGANG AVE 4,1.371232979,103.886918,Hougang mrt,0.602932714,133.9
3753,2020-09,HOUGANG,4 ROOM,04 TO 06,104,Model A,1985,64 years 01 month,,375000,603 HOUGANG AVE 4,1.371436028,103.8858451,Hougang mrt,0.724405029,133.9
3754,2020-09,HOUGANG,4 ROOM,04 TO 06,104,Model A,1983,61 years 07 months,,368000,334 HOUGANG AVE 5,1.368862166,103.8979544,Hougang mrt,0.654112619,133.9
3755,2020-09,HOUGANG,4 ROOM,13 TO 15,93,New Generation,1993,71 years 08 months,,338000,314 HOUGANG AVE 5,1.364764652,103.8942188,Hougang mrt,0.653284167,133.9
3756,2020-09,HOUGANG,4 ROOM,10 TO 12,104,Model A,1983,61 years 08 months,,385000,332 HOUGANG AVE 5,1.368405832,103.8978204,Hougang mrt,0.65434647,133.9
3757,2020-09,HOUGANG,4 ROOM,10 TO 12,84,Simplified,1988,66 years 06 months,,345000,531 HOUGANG AVE 6,1.37575573,103.8902879,Hougang mrt,0.638409154,133.9
3758,2020-09,HOUGANG,4 ROOM,07 TO 09,84,Simplified,1988,66 years 06 months,,353000,526 HOUGANG AVE 6,1.374407401,103.8905638,Hougang mrt,0.488373851,133.9
3759,2020-09,HOUGANG,4 ROOM,07 TO 09,98,New Generation,1985,63 years 10 months,,356500,351 HOUGANG AVE 7,1.371739811,103.899,Hougang mrt,0.765810405,133.9
3760,2020-09,HOUGANG,4 ROOM,13 TO 15,91,New Generation,1986,64 years 08 months,,350000,354 HOUGANG AVE 7,1.372408326,103.8994333,Hougang mrt,0.830388565,133.9
3761,2020-09,HOUGANG,4 ROOM,01 TO 03,84,Simplified,1986,64 years 09 months,,315000,613 HOUGANG AVE 8,1.369486756,103.8847894,Hougang mrt,0.836852346,133.9
3762,2020-09,HOUGANG,4 ROOM,10 TO 12,84,Simplified,1986,64 years 04 months,,385000,611 HOUGANG AVE 8,1.369971817,103.8847454,Hougang mrt,0.837441494,133.9
3763,2020-09,HOUGANG,4 ROOM,13 TO 15,101,Model A,1999,77 years 08 months,,390000,954 HOUGANG AVE 9,1.376762777,103.8781083,Hougang mrt,1.72805359,133.9
3764,2020-09,HOUGANG,4 ROOM,04 TO 06,101,Model A,1999,78 years 01 month,,360000,965 HOUGANG AVE 9,1.378634505,103.8776155,Buangkok mrt,1.806481272,133.9
3765,2020-09,HOUGANG,4 ROOM,04 TO 06,95,Model A2,1999,77 years 11 months,,363000,968 HOUGANG AVE 9,1.378713243,103.8785236,Buangkok mrt,1.70784871,133.9
3766,2020-09,HOUGANG,4 ROOM,04 TO 06,98,New Generation,1984,63 years 04 months,,390000,156 HOUGANG ST 11,1.352526802,103.8795949,Serangoon mrt,0.787676752,133.9
3767,2020-09,HOUGANG,4 ROOM,01 TO 03,103,Model A,1997,76 years 04 months,,450000,158 HOUGANG ST 11,1.351640224,103.8804862,Serangoon mrt,0.86572649,133.9
3768,2020-09,HOUGANG,4 ROOM,07 TO 09,103,Model A,1997,76 years 04 months,,500000,161 HOUGANG ST 11,1.352538494,103.8787026,Serangoon mrt,0.692840098,133.9
3769,2020-09,HOUGANG,4 ROOM,07 TO 09,100,Model A,2000,78 years 05 months,,480000,373 HOUGANG ST 31,1.362681961,103.8903913,Kovan mrt,0.724652169,133.9
3770,2020-09,HOUGANG,4 ROOM,04 TO 06,92,Model A,2016,94 years 07 months,,455000,376C HOUGANG ST 32,1.364063225,103.8936798,Hougang mrt,0.711200121,133.9
3771,2020-09,HOUGANG,4 ROOM,01 TO 03,92,Model A,2016,94 years 07 months,,450000,376C HOUGANG ST 32,1.364063225,103.8936798,Hougang mrt,0.711200121,133.9
3772,2020-09,HOUGANG,4 ROOM,07 TO 09,92,Model A,2016,94 years 06 months,,485800,376B HOUGANG ST 32,1.364123377,103.8940907,Hougang mrt,0.716344057,133.9
3773,2020-09,HOUGANG,4 ROOM,04 TO 06,104,Model A,1989,68 years 01 month,,375000,553 HOUGANG ST 51,1.379129504,103.8903764,Buangkok mrt,0.58590767,133.9
3774,2020-09,HOUGANG,4 ROOM,04 TO 06,104,Model A,1989,68 years 01 month,,370000,553 HOUGANG ST 51,1.379129504,103.8903764,Buangkok mrt,0.58590767,133.9
3775,2020-09,HOUGANG,4 ROOM,10 TO 12,104,Model A,1992,71 years 02 months,,396000,557 HOUGANG ST 51,1.37994979,103.8904387,Buangkok mrt,0.505840494,133.9
3776,2020-09,HOUGANG,4 ROOM,04 TO 06,104,Model A,1990,68 years 05 months,,370000,552 HOUGANG ST 51,1.378802696,103.8903752,Buangkok mrt,0.61737537,133.9
3777,2020-09,HOUGANG,4 ROOM,01 TO 03,101,Model A,1997,75 years 08 months,,365000,570 HOUGANG ST 51,1.377965042,103.88822,Buangkok mrt,0.830808795,133.9
3778,2020-09,HOUGANG,4 ROOM,04 TO 06,106,Model A,1992,70 years 11 months,,385000,550 HOUGANG ST 51,1.378161861,103.89069,Buangkok mrt,0.665730623,133.9
3779,2020-09,HOUGANG,4 ROOM,01 TO 03,103,Model A,1992,70 years 11 months,,370000,546 HOUGANG ST 51,1.378919421,103.8917786,Buangkok mrt,0.546597614,133.9
3780,2020-09,HOUGANG,4 ROOM,04 TO 06,100,Model A,1998,77 years 02 months,,410000,699C HOUGANG ST 52,1.37644095,103.8885273,Hougang mrt,0.792850305,133.9
3781,2020-09,HOUGANG,4 ROOM,10 TO 12,84,Simplified,1987,66 years 03 months,,340000,690 HOUGANG ST 61,1.376932057,103.885697,Hougang mrt,1.032430207,133.9
3782,2020-09,HOUGANG,4 ROOM,10 TO 12,100,Model A,1998,77 years 02 months,,399000,928 HOUGANG ST 91,1.37665908,103.8815163,Hougang mrt,1.385304651,133.9
3783,2020-09,HOUGANG,4 ROOM,07 TO 09,102,Model A,1997,76 years 03 months,,370000,909 HOUGANG ST 91,1.378448286,103.8828569,Buangkok mrt,1.274067868,133.9
3784,2020-09,HOUGANG,4 ROOM,04 TO 06,103,Model A,1984,63 years 03 months,,375000,142 LOR AH SOO,1.35302664,103.8828876,Kovan mrt,0.780988908,133.9
3785,2020-09,HOUGANG,4 ROOM,07 TO 09,103,Model A,1984,62 years 06 months,,365000,130 LOR AH SOO,1.351280048,103.8864899,Kovan mrt,0.978877915,133.9
3786,2020-09,HOUGANG,4 ROOM,10 TO 12,108,Model A,1984,63 years 02 months,,450888,142 LOR AH SOO,1.35302664,103.8828876,Kovan mrt,0.780988908,133.9
3787,2020-09,HOUGANG,4 ROOM,10 TO 12,108,Model A,1984,63 years 03 months,,385000,143 LOR AH SOO,1.352233427,103.8828416,Kovan mrt,0.867671213,133.9
3788,2020-09,HOUGANG,4 ROOM,07 TO 09,92,DBSS,2014,93 years 03 months,,645000,475D UPP SERANGOON CRES,1.375182544,103.900406,Hougang mrt,1.053007585,133.9
3789,2020-09,HOUGANG,4 ROOM,07 TO 09,92,DBSS,2014,93 years 02 months,,620000,475D UPP SERANGOON CRES,1.375182544,103.900406,Hougang mrt,1.053007585,133.9
3790,2020-09,HOUGANG,4 ROOM,07 TO 09,92,Model A,2015,93 years 08 months,,439999,471A UPP SERANGOON CRES,1.37814544,103.9017673,Buangkok mrt,1.147863999,133.9
3791,2020-09,HOUGANG,4 ROOM,13 TO 15,92,DBSS,2014,93 years 02 months,,620000,475A UPP SERANGOON CRES,1.376298403,103.9002208,Hougang mrt,1.104261815,133.9
3792,2020-09,HOUGANG,4 ROOM,01 TO 03,92,Premium Apartment,2016,94 years 07 months,,452000,477C UPP SERANGOON VIEW,1.37932251,103.904191,Buangkok mrt,1.33075576,133.9
3793,2020-09,HOUGANG,4 ROOM,04 TO 06,95,Premium Apartment,2016,94 years 06 months,,578888,477A UPP SERANGOON VIEW,1.378308758,103.903842,Buangkok mrt,1.34054034,133.9
3794,2020-09,HOUGANG,4 ROOM,04 TO 06,92,Premium Apartment,2016,94 years 07 months,,410000,476B UPP SERANGOON VIEW,1.377328452,103.9042122,Buangkok mrt,1.427780071,133.9
3795,2020-09,HOUGANG,4 ROOM,01 TO 03,92,Premium Apartment,2016,94 years 06 months,,420000,476B UPP SERANGOON VIEW,1.377328452,103.9042122,Buangkok mrt,1.427780071,133.9
3796,2020-09,HOUGANG,4 ROOM,10 TO 12,92,Premium Apartment,2016,94 years 06 months,,528888,477A UPP SERANGOON VIEW,1.378308758,103.903842,Buangkok mrt,1.34054034,133.9
3797,2020-09,HOUGANG,5 ROOM,01 TO 03,110,Improved,2003,81 years 09 months,,385000,980B BUANGKOK CRES,1.379725297,103.8811333,Buangkok mrt,1.396903196,133.9
3798,2020-09,HOUGANG,5 ROOM,07 TO 09,110,Improved,2003,81 years 10 months,,456000,978C BUANGKOK CRES,1.380015003,103.8787419,Buangkok mrt,1.643457048,133.9
3799,2020-09,HOUGANG,5 ROOM,13 TO 15,110,Improved,2004,82 years 09 months,,450000,984D BUANGKOK LINK,1.382373758,103.8809546,Buangkok mrt,1.35395733,133.9
3800,2020-09,HOUGANG,5 ROOM,13 TO 15,110,Improved,2004,82 years 08 months,,410000,984D BUANGKOK LINK,1.382373758,103.8809546,Buangkok mrt,1.35395733,133.9
3801,2020-09,HOUGANG,5 ROOM,10 TO 12,121,Improved,1986,64 years 08 months,,575000,408 HOUGANG AVE 10,1.373326125,103.8953862,Hougang mrt,0.479911639,133.9
3802,2020-09,HOUGANG,5 ROOM,07 TO 09,120,Standard,1975,54 years 02 months,,420000,16 HOUGANG AVE 3,1.362822217,103.8910466,Kovan mrt,0.797450358,133.9
3803,2020-09,HOUGANG,5 ROOM,04 TO 06,123,Improved,1985,63 years 04 months,,480000,249 HOUGANG AVE 3,1.359612146,103.8919082,Kovan mrt,0.825655368,133.9
3804,2020-09,HOUGANG,5 ROOM,13 TO 15,120,Improved,1998,76 years 10 months,,492888,919 HOUGANG AVE 4,1.375998644,103.8841214,Hougang mrt,1.101331299,133.9
3805,2020-09,HOUGANG,5 ROOM,01 TO 03,122,Improved,1986,64 years 09 months,,473000,601 HOUGANG AVE 4,1.370678921,103.8871366,Hougang mrt,0.571636263,133.9
3806,2020-09,HOUGANG,5 ROOM,10 TO 12,131,Model A,1983,62 years 01 month,,540000,302 HOUGANG AVE 5,1.368518245,103.8945839,Hougang mrt,0.32730371,133.9
3807,2020-09,HOUGANG,5 ROOM,01 TO 03,121,Improved,1987,65 years 10 months,,480000,503 HOUGANG AVE 8,1.373482598,103.8874635,Hougang mrt,0.637416269,133.9
3808,2020-09,HOUGANG,5 ROOM,04 TO 06,122,Improved,1986,64 years 11 months,,435000,627 HOUGANG AVE 8,1.369218634,103.8818831,Kovan mrt,1.070408643,133.9
3809,2020-09,HOUGANG,5 ROOM,04 TO 06,120,Improved,1987,66 years 04 months,,480000,653 HOUGANG AVE 8,1.372831898,103.8812473,Hougang mrt,1.25649074,133.9
3810,2020-09,HOUGANG,5 ROOM,07 TO 09,121,Improved,1989,68 years 01 month,,555000,541 HOUGANG AVE 8,1.377461432,103.8912727,Buangkok mrt,0.717004938,133.9
3811,2020-09,HOUGANG,5 ROOM,10 TO 12,121,Improved,1999,78 years 02 months,,485000,965 HOUGANG AVE 9,1.378634505,103.8776155,Buangkok mrt,1.806481272,133.9
3812,2020-09,HOUGANG,5 ROOM,07 TO 09,121,Improved,1999,78 years 01 month,,480000,965 HOUGANG AVE 9,1.378634505,103.8776155,Buangkok mrt,1.806481272,133.9
3813,2020-09,HOUGANG,5 ROOM,07 TO 09,118,Improved,1997,75 years 08 months,,683000,836 HOUGANG CTRL,1.37008345,103.8907953,Hougang mrt,0.165547257,133.9
3814,2020-09,HOUGANG,5 ROOM,10 TO 12,120,Improved,1997,76 years 03 months,,580000,158 HOUGANG ST 11,1.351640224,103.8804862,Serangoon mrt,0.86572649,133.9
3815,2020-09,HOUGANG,5 ROOM,04 TO 06,125,Improved,1984,63 years 04 months,,450000,245 HOUGANG ST 22,1.358411187,103.891722,Kovan mrt,0.821029088,133.9
3816,2020-09,HOUGANG,5 ROOM,13 TO 15,121,Improved,1984,63 years 03 months,,478000,245 HOUGANG ST 22,1.358411187,103.891722,Kovan mrt,0.821029088,133.9
3817,2020-09,HOUGANG,5 ROOM,01 TO 03,119,Improved,1997,75 years 09 months,,440000,570 HOUGANG ST 51,1.377965042,103.88822,Buangkok mrt,0.830808795,133.9
3818,2020-09,HOUGANG,5 ROOM,01 TO 03,121,Improved,1997,76 years 03 months,,465000,912 HOUGANG ST 91,1.37849281,103.8840164,Buangkok mrt,1.158214819,133.9
3819,2020-09,HOUGANG,5 ROOM,01 TO 03,120,Improved,1997,76 years 03 months,,435000,913 HOUGANG ST 91,1.378065744,103.8840407,Buangkok mrt,1.180076751,133.9
3820,2020-09,HOUGANG,5 ROOM,07 TO 09,132,Model A,1985,63 years 08 months,,503000,135 LOR AH SOO,1.349758254,103.8868101,Bartley mrt,1.093383118,133.9
3821,2020-09,HOUGANG,5 ROOM,04 TO 06,112,DBSS,2014,93 years 03 months,,775000,475B UPP SERANGOON CRES,1.375774046,103.8999657,Hougang mrt,1.047282941,133.9
3822,2020-09,HOUGANG,5 ROOM,01 TO 03,112,DBSS,2014,93 years 03 months,,646000,475A UPP SERANGOON CRES,1.376298403,103.9002208,Hougang mrt,1.104261815,133.9
3823,2020-09,HOUGANG,5 ROOM,01 TO 03,112,Improved,2015,93 years 08 months,,548000,471B UPP SERANGOON CRES,1.378010013,103.9010708,Buangkok mrt,1.091699296,133.9
3824,2020-09,HOUGANG,5 ROOM,01 TO 03,113,Improved,2015,93 years 08 months,,570000,470A UPP SERANGOON CRES,1.3790548,103.9019278,Buangkok mrt,1.11323373,133.9
