month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2021-02,SERANGOON,4 ROOM,413,SERANGOON CTRL,10 TO 12,103,Model A,1989,67 years 03 months,550000
2021-02,SERANGOON,4 ROOM,408,SERANGOON AVE 1,01 TO 03,105,Model A,1989,66 years 11 months,570000
2021-02,SERANGOON,4 ROOM,404,SERANGOON AVE 1,10 TO 12,103,Model A,1989,67 years,618000
2021-02,SERANGOON,4 ROOM,409,SERANGOON CTRL,04 TO 06,111,Model A,1989,67 years,650000
2021-02,SERANGOON,4 ROOM,422,SERANGOON CTRL,04 TO 06,113,Model A,1989,67 years 01 month,668000
2021-02,SERANGOON,5 ROOM,546,SERANGOON NTH AVE 3,04 TO 06,121,Improved,1998,76 years,535000
2021-02,SERANGOON,5 ROOM,508,SERANGOON NTH AVE 4,01 TO 03,120,Improved,1997,75 years 04 months,545000
2021-02,SERANGOON,5 ROOM,536,SERANGOON NTH AVE 4,07 TO 09,121,Improved,1992,70 years 09 months,550000
2021-02,SERANGOON,5 ROOM,137,SERANGOON NTH AVE 2,04 TO 06,121,Improved,1989,67 years 09 months,555000
2021-02,SERANGOON,5 ROOM,213,SERANGOON AVE 4,01 TO 03,121,Improved,1985,63 years 01 month,590000
2021-02,SERANGOON,5 ROOM,140,SERANGOON NTH AVE 2,07 TO 09,122,Improved,1989,67 years 04 months,590000
2021-02,SERANGOON,5 ROOM,312,SERANGOON AVE 2,04 TO 06,121,Improved,1985,63 years 06 months,642000
2021-02,SERANGOON,5 ROOM,415,SERANGOON CTRL,07 TO 09,123,Improved,1989,67 years 02 months,766000
2021-02,SERANGOON,5 ROOM,416,SERANGOON CTRL,10 TO 12,121,Improved,1989,67 years 04 months,780000
2021-02,SERANGOON,EXECUTIVE,142,SERANGOON NTH AVE 1,01 TO 03,151,Maisonette,1986,64 years 10 months,689000
2021-02,SERANGOON,EXECUTIVE,539,SERANGOON NTH AVE 4,04 TO 06,147,Maisonette,1992,70 years 09 months,716800
2021-02,SERANGOON,EXECUTIVE,537,SERANGOON NTH AVE 4,01 TO 03,153,Apartment,1992,70 years 09 months,720000
2021-02,SERANGOON,EXECUTIVE,520,SERANGOON NTH AVE 4,04 TO 06,154,Maisonette,1992,70 years 09 months,742000
2021-02,SERANGOON,EXECUTIVE,543,SERANGOON NTH AVE 3,10 TO 12,143,Maisonette,1997,75 years 09 months,770000
2021-03,SERANGOON,3 ROOM,108,SERANGOON NTH AVE 1,04 TO 06,60,Improved,1985,62 years 11 months,270000
2021-03,SERANGOON,3 ROOM,107,SERANGOON NTH AVE 1,10 TO 12,60,Improved,1984,62 years 06 months,290000
2021-03,SERANGOON,3 ROOM,4,LOR LEW LIAN,04 TO 06,64,Improved,1978,56 years 02 months,295000
2021-03,SERANGOON,3 ROOM,302,SERANGOON AVE 2,04 TO 06,60,Improved,1985,63 years 01 month,310000
2021-03,SERANGOON,3 ROOM,305,SERANGOON AVE 2,01 TO 03,60,Improved,1985,63 years 01 month,315000
2021-03,SERANGOON,3 ROOM,207,SERANGOON CTRL,04 TO 06,64,Simplified,1986,64 years 03 months,350000
2021-03,SERANGOON,3 ROOM,222,SERANGOON AVE 4,10 TO 12,67,New Generation,1985,63 years 06 months,350000
2021-03,SERANGOON,3 ROOM,5,LOR LEW LIAN,13 TO 15,64,Improved,1978,56 years 03 months,358000
2021-03,SERANGOON,3 ROOM,210,SERANGOON CTRL,01 TO 03,64,Simplified,1985,63 years 07 months,363000
2021-03,SERANGOON,3 ROOM,203,SERANGOON CTRL,01 TO 03,64,Simplified,1986,63 years 10 months,388000
2021-03,SERANGOON,3 ROOM,305,SERANGOON AVE 2,04 TO 06,69,Improved,1985,63 years 02 months,396000
2021-03,SERANGOON,3 ROOM,201,SERANGOON CTRL,04 TO 06,64,Simplified,1985,63 years 09 months,410000
2021-03,SERANGOON,4 ROOM,152,SERANGOON NTH AVE 1,01 TO 03,83,Simplified,1986,64 years 09 months,360000
2021-03,SERANGOON,4 ROOM,221,SERANGOON AVE 4,01 TO 03,96,New Generation,1984,62 years 09 months,404500
2021-03,SERANGOON,4 ROOM,233,SERANGOON AVE 3,01 TO 03,84,Simplified,1985,63 years 04 months,410000
2021-03,SERANGOON,4 ROOM,307,SERANGOON AVE 2,01 TO 03,95,New Generation,1985,63 years 08 months,410000
2021-03,SERANGOON,4 ROOM,144,SERANGOON NTH AVE 1,07 TO 09,103,Model A,1987,65 years 04 months,435000
2021-03,SERANGOON,4 ROOM,518,SERANGOON NTH AVE 4,10 TO 12,104,Model A,1992,70 years 07 months,435000
2021-03,SERANGOON,4 ROOM,211,SERANGOON AVE 4,04 TO 06,91,New Generation,1985,63 years 07 months,438000
2021-03,SERANGOON,4 ROOM,540,SERANGOON NTH AVE 4,04 TO 06,104,Model A,1992,70 years 08 months,440000
2021-03,SERANGOON,4 ROOM,211,SERANGOON AVE 4,10 TO 12,94,New Generation,1985,63 years 07 months,448000
2021-03,SERANGOON,4 ROOM,229,SERANGOON AVE 4,07 TO 09,91,New Generation,1984,62 years 04 months,480000
2021-03,SERANGOON,4 ROOM,235,SERANGOON AVE 3,07 TO 09,84,Simplified,1985,63 years 03 months,490000
2021-03,SERANGOON,4 ROOM,307,SERANGOON AVE 2,10 TO 12,95,New Generation,1985,63 years 08 months,495000
2021-03,SERANGOON,4 ROOM,334,SERANGOON AVE 3,10 TO 12,84,Simplified,1987,65 years 02 months,538888
2021-03,SERANGOON,4 ROOM,420,SERANGOON CTRL,07 TO 09,105,Model A,1989,67 years 08 months,605000
2021-03,SERANGOON,4 ROOM,255,SERANGOON CTRL DR,04 TO 06,99,Model A,1999,77 years 02 months,620000
2021-03,SERANGOON,5 ROOM,530,SERANGOON NTH AVE 4,10 TO 12,122,Improved,1992,70 years 09 months,500000
2021-03,SERANGOON,5 ROOM,141,SERANGOON NTH AVE 2,04 TO 06,122,Improved,1989,67 years 03 months,538000
2021-03,SERANGOON,5 ROOM,548,SERANGOON NTH AVE 3,04 TO 06,120,Improved,1998,75 years 11 months,545000
2021-03,SERANGOON,5 ROOM,213,SERANGOON AVE 4,07 TO 09,121,Improved,1985,62 years 11 months,580000
2021-03,SERANGOON,5 ROOM,548,SERANGOON NTH AVE 3,13 TO 15,120,Improved,1998,75 years 10 months,585000
2021-03,SERANGOON,5 ROOM,216,SERANGOON AVE 4,04 TO 06,121,Improved,1985,63 years 05 months,628000
2021-03,SERANGOON,5 ROOM,258,SERANGOON CTRL DR,04 TO 06,115,Improved,1999,77 years 03 months,740000
2021-03,SERANGOON,EXECUTIVE,544,SERANGOON NTH AVE 3,04 TO 06,145,Maisonette,1997,75 years 08 months,724000
2021-03,SERANGOON,EXECUTIVE,543,SERANGOON NTH AVE 3,10 TO 12,143,Maisonette,1997,75 years 08 months,738000
2021-03,SERANGOON,EXECUTIVE,424,SERANGOON CTRL,01 TO 03,146,Maisonette,1989,67 years 01 month,812888
2021-03,SERANGOON,EXECUTIVE,318,SERANGOON AVE 2,07 TO 09,151,Maisonette,1985,63 years 04 months,835000
2021-03,SERANGOON,EXECUTIVE,418,SERANGOON CTRL,04 TO 06,146,Maisonette,1989,67 years 03 months,890000
2021-03,SERANGOON,EXECUTIVE,234A,SERANGOON AVE 2,07 TO 09,140,Apartment,1998,76 years 03 months,930000
2021-03,SERANGOON,EXECUTIVE,418,SERANGOON CTRL,04 TO 06,146,Maisonette,1989,67 years 03 months,950000
2021-04,SERANGOON,3 ROOM,305,SERANGOON AVE 2,04 TO 06,60,Improved,1985,63 years,308888
2021-04,SERANGOON,3 ROOM,1,LOR LEW LIAN,04 TO 06,73,Improved,1978,56 years 02 months,320000
2021-04,SERANGOON,3 ROOM,209,SERANGOON CTRL,01 TO 03,70,Simplified,1985,63 years 06 months,338000
2021-04,SERANGOON,3 ROOM,218,SERANGOON AVE 4,07 TO 09,67,New Generation,1985,62 years 11 months,345000
2021-04,SERANGOON,3 ROOM,261,SERANGOON CTRL DR,04 TO 06,64,Simplified,1988,66 years 05 months,370000
2021-04,SERANGOON,4 ROOM,152,SERANGOON NTH AVE 1,04 TO 06,86,Simplified,1986,64 years 08 months,365000
2021-04,SERANGOON,4 ROOM,118,SERANGOON NTH AVE 1,01 TO 03,91,New Generation,1986,63 years 10 months,370000
2021-04,SERANGOON,4 ROOM,524,SERANGOON NTH AVE 4,01 TO 03,104,Model A,1992,70 years 07 months,373000
2021-04,SERANGOON,4 ROOM,144,SERANGOON NTH AVE 1,04 TO 06,83,Simplified,1987,65 years 04 months,375000
2021-04,SERANGOON,4 ROOM,209,SERANGOON CTRL,01 TO 03,83,Simplified,1985,63 years 07 months,380000
2021-04,SERANGOON,4 ROOM,101,SERANGOON NTH AVE 1,01 TO 03,91,New Generation,1985,62 years 11 months,380000
2021-04,SERANGOON,4 ROOM,521,SERANGOON NTH AVE 4,04 TO 06,106,Model A,1992,70 years 07 months,410000
2021-04,SERANGOON,4 ROOM,126,SERANGOON NTH AVE 1,10 TO 12,106,New Generation,1985,63 years 03 months,428000
2021-04,SERANGOON,4 ROOM,510,SERANGOON NTH AVE 4,04 TO 06,101,Model A,1997,75 years 02 months,429000
2021-04,SERANGOON,4 ROOM,239,SERANGOON AVE 2,01 TO 03,84,Simplified,1985,63 years 02 months,450000
2021-04,SERANGOON,4 ROOM,144,SERANGOON NTH AVE 1,07 TO 09,103,Model A,1987,65 years 03 months,450000
2021-04,SERANGOON,4 ROOM,239,SERANGOON AVE 2,04 TO 06,84,Simplified,1985,63 years 03 months,460000
2021-04,SERANGOON,4 ROOM,523,SERANGOON NTH AVE 4,04 TO 06,104,Model A,1992,70 years 07 months,475000
2021-04,SERANGOON,4 ROOM,324,SERANGOON AVE 3,04 TO 06,84,Simplified,1986,64 years,490000
2021-04,SERANGOON,4 ROOM,212,SERANGOON AVE 4,13 TO 15,99,New Generation,1985,63 years 03 months,490000
2021-04,SERANGOON,4 ROOM,328,SERANGOON AVE 3,10 TO 12,84,Simplified,1986,64 years 02 months,520000
2021-04,SERANGOON,4 ROOM,209,SERANGOON CTRL,01 TO 03,90,Simplified,1985,63 years 06 months,529000
2021-04,SERANGOON,4 ROOM,332,SERANGOON AVE 3,04 TO 06,84,Simplified,1986,64 years,570000
2021-04,SERANGOON,4 ROOM,331,SERANGOON AVE 3,07 TO 09,84,Simplified,1986,64 years 02 months,575000
2021-04,SERANGOON,4 ROOM,425,SERANGOON AVE 1,10 TO 12,103,Model A,1989,67 years 02 months,600000
2021-04,SERANGOON,4 ROOM,422,SERANGOON CTRL,04 TO 06,106,Model A,1989,67 years,605000
2021-04,SERANGOON,5 ROOM,538,SERANGOON NTH AVE 4,04 TO 06,122,Improved,1992,70 years 08 months,552000
2021-04,SERANGOON,5 ROOM,548,SERANGOON NTH AVE 3,07 TO 09,121,Improved,1998,75 years 09 months,615000
2021-04,SERANGOON,5 ROOM,501,SERANGOON NTH AVE 4,07 TO 09,125,Improved,1992,70 years 07 months,635888
2021-04,SERANGOON,EXECUTIVE,123,SERANGOON NTH AVE 1,04 TO 06,150,Maisonette,1985,63 years 06 months,675000
2021-04,SERANGOON,EXECUTIVE,319,SERANGOON AVE 2,01 TO 03,146,Maisonette,1985,63 years 08 months,700000
2021-04,SERANGOON,EXECUTIVE,542,SERANGOON NTH AVE 4,04 TO 06,151,Maisonette,1992,70 years 07 months,701000
2021-04,SERANGOON,EXECUTIVE,236A,SERANGOON AVE 2,01 TO 03,141,Apartment,1998,76 years 03 months,800000
2021-04,SERANGOON,EXECUTIVE,317,SERANGOON AVE 2,10 TO 12,149,Maisonette,1985,63 years 02 months,888000
2021-04,SERANGOON,EXECUTIVE,232A,SERANGOON AVE 2,04 TO 06,140,Apartment,1998,76 years 03 months,890000
2021-04,SERANGOON,EXECUTIVE,423,SERANGOON CTRL,01 TO 03,149,Maisonette,1989,66 years 09 months,890000
2021-04,SERANGOON,EXECUTIVE,418,SERANGOON CTRL,01 TO 03,146,Maisonette,1989,67 years 02 months,920000
2021-04,SERANGOON,EXECUTIVE,236A,SERANGOON AVE 2,13 TO 15,140,Apartment,1998,76 years 02 months,1020000
2021-04,SERANGOON,EXECUTIVE,232A,SERANGOON AVE 2,16 TO 18,140,Apartment,1998,76 years 02 months,1025000
2021-05,SERANGOON,2 ROOM,8,LOR LEW LIAN,04 TO 06,44,Improved,1978,56 years,220000
2021-05,SERANGOON,3 ROOM,147,SERANGOON NTH AVE 1,01 TO 03,64,Simplified,1988,66 years 04 months,280000
2021-05,SERANGOON,3 ROOM,124,SERANGOON NTH AVE 1,01 TO 03,73,New Generation,1985,62 years 10 months,306000
2021-05,SERANGOON,3 ROOM,3,LOR LEW LIAN,04 TO 06,64,Improved,1978,56 years 01 month,328000
2021-05,SERANGOON,4 ROOM,154,SERANGOON NTH AVE 1,01 TO 03,86,Simplified,1986,64 years 02 months,350000
2021-05,SERANGOON,4 ROOM,118,SERANGOON NTH AVE 1,04 TO 06,91,New Generation,1986,63 years 08 months,375000
2021-05,SERANGOON,4 ROOM,109,SERANGOON NTH AVE 1,07 TO 09,91,New Generation,1985,63 years 01 month,410000
2021-05,SERANGOON,4 ROOM,540,SERANGOON NTH AVE 4,04 TO 06,104,Model A,1992,70 years 07 months,415000
2021-05,SERANGOON,4 ROOM,223,SERANGOON AVE 4,01 TO 03,92,New Generation,1984,62 years 08 months,418000
2021-05,SERANGOON,4 ROOM,511,SERANGOON NTH AVE 4,01 TO 03,100,Model A,1997,75 years 01 month,418000
2021-05,SERANGOON,4 ROOM,549,SERANGOON NTH AVE 3,07 TO 09,100,Model A,1997,75 years 06 months,445000
2021-05,SERANGOON,4 ROOM,229,SERANGOON AVE 4,04 TO 06,91,New Generation,1984,62 years 03 months,450000
2021-05,SERANGOON,4 ROOM,545,SERANGOON NTH AVE 3,01 TO 03,101,Model A,1997,75 years 04 months,450000
2021-05,SERANGOON,4 ROOM,309,SERANGOON AVE 2,04 TO 06,91,New Generation,1985,62 years 11 months,470000
2021-05,SERANGOON,4 ROOM,231,SERANGOON AVE 3,10 TO 12,84,Simplified,1985,63 years 03 months,475000
2021-05,SERANGOON,4 ROOM,332,SERANGOON AVE 3,01 TO 03,103,Model A,1986,63 years 10 months,520000
2021-05,SERANGOON,4 ROOM,405,SERANGOON AVE 1,04 TO 06,111,Model A,1989,66 years 10 months,623888
2021-05,SERANGOON,4 ROOM,401,SERANGOON AVE 1,07 TO 09,109,Model A,1989,66 years 10 months,632000
2021-05,SERANGOON,5 ROOM,114,SERANGOON NTH AVE 1,07 TO 09,121,Improved,1986,63 years 10 months,480000
2021-05,SERANGOON,5 ROOM,533,SERANGOON NTH AVE 4,07 TO 09,122,Improved,1992,70 years 06 months,525000
2021-05,SERANGOON,5 ROOM,545,SERANGOON NTH AVE 3,04 TO 06,121,Improved,1997,75 years 05 months,540000
2021-05,SERANGOON,5 ROOM,550,SERANGOON NTH AVE 3,04 TO 06,120,Improved,1997,75 years 06 months,585000
2021-05,SERANGOON,5 ROOM,547,SERANGOON NTH AVE 3,07 TO 09,121,Improved,1997,75 years 07 months,595000
2021-05,SERANGOON,5 ROOM,212,SERANGOON AVE 4,04 TO 06,121,Improved,1985,63 years 03 months,610888
2021-05,SERANGOON,5 ROOM,202,SERANGOON CTRL,01 TO 03,122,Improved,1985,63 years 07 months,680000
2021-05,SERANGOON,5 ROOM,404,SERANGOON AVE 1,04 TO 06,123,Improved,1989,66 years 10 months,690000
2021-05,SERANGOON,5 ROOM,257,SERANGOON CTRL DR,07 TO 09,115,Improved,1999,77 years,791000
2021-05,SERANGOON,EXECUTIVE,527,SERANGOON NTH AVE 4,01 TO 03,146,Apartment,1992,70 years 06 months,710000
2021-05,SERANGOON,EXECUTIVE,506B,SERANGOON NTH AVE 4,07 TO 09,147,Apartment,1992,70 years 07 months,748000
2021-05,SERANGOON,EXECUTIVE,123,SERANGOON NTH AVE 1,10 TO 12,150,Maisonette,1985,63 years 04 months,775000
2021-05,SERANGOON,EXECUTIVE,319,SERANGOON AVE 2,04 TO 06,141,Apartment,1985,63 years 07 months,820000
2021-05,SERANGOON,EXECUTIVE,322,SERANGOON AVE 3,04 TO 06,146,Maisonette,1986,63 years 11 months,881000
2021-05,SERANGOON,EXECUTIVE,417,SERANGOON CTRL,04 TO 06,146,Maisonette,1989,66 years 10 months,900000
2021-05,SERANGOON,EXECUTIVE,317,SERANGOON AVE 2,07 TO 09,151,Apartment,1985,63 years 02 months,918000
2021-05,SERANGOON,EXECUTIVE,418,SERANGOON CTRL,04 TO 06,146,Maisonette,1989,67 years 02 months,960000
2021-06,SERANGOON,3 ROOM,303,SERANGOON AVE 2,07 TO 09,60,Improved,1984,62 years 07 months,311000
2021-06,SERANGOON,3 ROOM,302,SERANGOON AVE 2,04 TO 06,60,Improved,1985,62 years 10 months,338000
2021-06,SERANGOON,3 ROOM,3,LOR LEW LIAN,13 TO 15,64,Improved,1978,55 years 11 months,342000
2021-06,SERANGOON,3 ROOM,306,SERANGOON AVE 2,01 TO 03,60,Improved,1985,62 years 10 months,348000
2021-06,SERANGOON,3 ROOM,262,SERANGOON CTRL DR,01 TO 03,64,Simplified,1988,66 years 05 months,360000
2021-06,SERANGOON,3 ROOM,203,SERANGOON CTRL,07 TO 09,64,Simplified,1986,63 years 08 months,378000
2021-06,SERANGOON,3 ROOM,261,SERANGOON CTRL DR,04 TO 06,64,Simplified,1988,66 years 03 months,395000
2021-06,SERANGOON,4 ROOM,126,SERANGOON NTH AVE 1,04 TO 06,91,New Generation,1985,63 years 01 month,388000
2021-06,SERANGOON,4 ROOM,307,SERANGOON AVE 2,04 TO 06,93,New Generation,1985,63 years 05 months,438000
2021-06,SERANGOON,4 ROOM,511,SERANGOON NTH AVE 4,07 TO 09,100,Model A,1997,75 years,458000
2021-06,SERANGOON,4 ROOM,136,SERANGOON NTH AVE 2,04 TO 06,113,Model A,1989,67 years,472000
2021-06,SERANGOON,4 ROOM,521,SERANGOON NTH AVE 4,10 TO 12,106,Model A,1992,70 years 05 months,480000
2021-06,SERANGOON,4 ROOM,7,LOR LEW LIAN,10 TO 12,98,New Generation,1978,56 years,488000
2021-06,SERANGOON,4 ROOM,238,SERANGOON AVE 2,10 TO 12,84,Simplified,1985,63 years 01 month,490000
2021-06,SERANGOON,4 ROOM,236,SERANGOON AVE 3,07 TO 09,84,Simplified,1985,63 years 01 month,490000
2021-06,SERANGOON,4 ROOM,240,SERANGOON AVE 2,10 TO 12,84,Simplified,1985,63 years 02 months,505000
2021-06,SERANGOON,4 ROOM,204,SERANGOON CTRL,04 TO 06,84,Simplified,1985,63 years 05 months,530000
2021-06,SERANGOON,4 ROOM,204,SERANGOON CTRL,01 TO 03,84,Simplified,1985,63 years 05 months,540000
2021-06,SERANGOON,4 ROOM,401,SERANGOON AVE 1,04 TO 06,93,New Generation,1989,66 years 09 months,560000
2021-06,SERANGOON,4 ROOM,335,SERANGOON AVE 3,10 TO 12,84,Simplified,1986,64 years,560000
2021-06,SERANGOON,4 ROOM,201,SERANGOON CTRL,07 TO 09,89,Simplified,1985,63 years 06 months,588000
2021-06,SERANGOON,5 ROOM,114,SERANGOON NTH AVE 1,10 TO 12,123,Improved,1986,63 years 10 months,490000
2021-06,SERANGOON,5 ROOM,121,SERANGOON NTH AVE 1,07 TO 09,121,Improved,1985,63 years 02 months,528000
2021-06,SERANGOON,5 ROOM,505,SERANGOON NTH AVE 4,04 TO 06,124,Improved,1992,70 years 06 months,565000
2021-06,SERANGOON,5 ROOM,523,SERANGOON NTH AVE 4,07 TO 09,122,Improved,1992,70 years 05 months,580000
2021-06,SERANGOON,5 ROOM,255,SERANGOON CTRL DR,04 TO 06,115,Improved,1999,77 years,675000
2021-06,SERANGOON,5 ROOM,242,SERANGOON AVE 3,07 TO 09,121,Improved,1986,63 years 11 months,690000
2021-06,SERANGOON,5 ROOM,333,SERANGOON AVE 3,10 TO 12,122,Improved,1986,64 years 03 months,758000
2021-06,SERANGOON,5 ROOM,208,SERANGOON CTRL,07 TO 09,122,Improved,1985,63 years 06 months,760000
2021-06,SERANGOON,5 ROOM,242,SERANGOON AVE 3,07 TO 09,121,Improved,1986,64 years,763000
2021-06,SERANGOON,5 ROOM,420,SERANGOON CTRL,07 TO 09,121,Improved,1989,67 years 06 months,788888
2021-06,SERANGOON,EXECUTIVE,539,SERANGOON NTH AVE 4,04 TO 06,147,Maisonette,1992,70 years 06 months,710000
2021-06,SERANGOON,EXECUTIVE,236A,SERANGOON AVE 2,01 TO 03,141,Apartment,1998,76 years 01 month,830000
2021-06,SERANGOON,EXECUTIVE,321,SERANGOON AVE 2,01 TO 03,141,Apartment,1986,63 years 08 months,830000
2021-06,SERANGOON,EXECUTIVE,234A,SERANGOON AVE 2,04 TO 06,140,Apartment,1998,76 years 01 month,860000
2021-06,SERANGOON,EXECUTIVE,322,SERANGOON AVE 3,01 TO 03,146,Maisonette,1986,63 years 10 months,870000
2021-06,SERANGOON,EXECUTIVE,319,SERANGOON AVE 2,04 TO 06,146,Maisonette,1985,63 years 06 months,888000
2021-06,SERANGOON,EXECUTIVE,232A,SERANGOON AVE 2,10 TO 12,140,Apartment,1998,76 years 01 month,995000
2021-06,SERANGOON,EXECUTIVE,232A,SERANGOON AVE 2,13 TO 15,141,Apartment,1998,76 years 01 month,1038000
2021-07,SERANGOON,3 ROOM,154,SERANGOON NTH AVE 1,04 TO 06,64,Simplified,1986,64 years,284000
2021-07,SERANGOON,3 ROOM,222,SERANGOON AVE 4,07 TO 09,67,New Generation,1985,63 years 03 months,318000
2021-07,SERANGOON,3 ROOM,106,SERANGOON NTH AVE 1,04 TO 06,69,Improved,1984,62 years 02 months,320000
2021-07,SERANGOON,3 ROOM,1,LOR LEW LIAN,04 TO 06,64,Improved,1978,55 years 11 months,325000
2021-07,SERANGOON,3 ROOM,4,LOR LEW LIAN,07 TO 09,64,Improved,1978,55 years 11 months,328000
2021-07,SERANGOON,3 ROOM,4,LOR LEW LIAN,13 TO 15,64,Improved,1978,55 years 11 months,330000
2021-07,SERANGOON,3 ROOM,147,SERANGOON NTH AVE 1,07 TO 09,64,Simplified,1988,66 years 02 months,333000
2021-07,SERANGOON,3 ROOM,1,LOR LEW LIAN,10 TO 12,64,Improved,1978,55 years 11 months,345000
2021-07,SERANGOON,3 ROOM,220,SERANGOON AVE 4,07 TO 09,67,New Generation,1984,62 years 06 months,350000
2021-07,SERANGOON,3 ROOM,209,SERANGOON CTRL,01 TO 03,70,Simplified,1985,63 years 04 months,378000
2021-07,SERANGOON,3 ROOM,206,SERANGOON CTRL,04 TO 06,64,Simplified,1985,63 years 06 months,385000
2021-07,SERANGOON,3 ROOM,311,SERANGOON AVE 2,04 TO 06,67,New Generation,1985,62 years 10 months,388000
2021-07,SERANGOON,3 ROOM,207,SERANGOON CTRL,07 TO 09,64,Simplified,1986,63 years 10 months,398000
2021-07,SERANGOON,4 ROOM,122,SERANGOON NTH AVE 1,01 TO 03,99,New Generation,1985,62 years 07 months,310000
2021-07,SERANGOON,4 ROOM,127,SERANGOON NTH AVE 1,01 TO 03,91,New Generation,1985,62 years 07 months,386000
2021-07,SERANGOON,4 ROOM,147,SERANGOON NTH AVE 1,04 TO 06,83,Simplified,1988,66 years 01 month,392000
2021-07,SERANGOON,4 ROOM,548,SERANGOON NTH AVE 3,07 TO 09,100,Model A,1998,75 years 07 months,420000
2021-07,SERANGOON,4 ROOM,533,SERANGOON NTH AVE 4,04 TO 06,104,Model A,1992,70 years 04 months,440000
2021-07,SERANGOON,4 ROOM,6,LOR LEW LIAN,01 TO 03,98,New Generation,1978,55 years 10 months,480000
2021-07,SERANGOON,4 ROOM,224,SERANGOON AVE 4,10 TO 12,91,New Generation,1984,62 years 01 month,480000
2021-07,SERANGOON,4 ROOM,228,SERANGOON AVE 4,10 TO 12,93,New Generation,1984,62 years 01 month,490000
2021-07,SERANGOON,4 ROOM,236,SERANGOON AVE 3,07 TO 09,84,Simplified,1985,63 years,495000
2021-07,SERANGOON,4 ROOM,7,LOR LEW LIAN,07 TO 09,98,New Generation,1978,55 years 11 months,498000
2021-07,SERANGOON,4 ROOM,127,SERANGOON NTH AVE 1,10 TO 12,96,New Generation,1985,62 years 07 months,500000
2021-07,SERANGOON,4 ROOM,309,SERANGOON AVE 2,01 TO 03,91,New Generation,1985,62 years 10 months,508000
2021-07,SERANGOON,4 ROOM,328,SERANGOON AVE 3,07 TO 09,84,Simplified,1986,63 years 10 months,545000
2021-07,SERANGOON,4 ROOM,243,SERANGOON AVE 2,10 TO 12,89,Simplified,1985,63 years 05 months,595000
2021-07,SERANGOON,4 ROOM,427,SERANGOON CTRL,04 TO 06,111,Model A,1989,66 years 07 months,618000
2021-07,SERANGOON,4 ROOM,409,SERANGOON CTRL,01 TO 03,105,Model A,1989,66 years 07 months,635000
2021-07,SERANGOON,4 ROOM,421,SERANGOON CTRL,10 TO 12,105,Model A,1989,66 years 11 months,640000
2021-07,SERANGOON,5 ROOM,545,SERANGOON NTH AVE 3,07 TO 09,121,Improved,1997,75 years 02 months,575000
2021-07,SERANGOON,5 ROOM,213,SERANGOON AVE 4,07 TO 09,121,Improved,1985,62 years 08 months,590000
2021-07,SERANGOON,5 ROOM,114,SERANGOON NTH AVE 1,10 TO 12,121,Improved,1986,63 years 09 months,600000
2021-07,SERANGOON,5 ROOM,507,SERANGOON NTH AVE 4,07 TO 09,120,Improved,1997,74 years 11 months,600000
2021-07,SERANGOON,5 ROOM,548,SERANGOON NTH AVE 3,13 TO 15,120,Improved,1998,75 years 07 months,605000
2021-07,SERANGOON,5 ROOM,213,SERANGOON AVE 4,10 TO 12,123,Improved,1985,62 years 08 months,680000
2021-07,SERANGOON,5 ROOM,329,SERANGOON AVE 3,07 TO 09,122,Improved,1986,64 years,698000
2021-07,SERANGOON,5 ROOM,258,SERANGOON CTRL DR,04 TO 06,115,Improved,1999,76 years 11 months,730000
2021-07,SERANGOON,EXECUTIVE,125,SERANGOON NTH AVE 1,10 TO 12,150,Maisonette,1986,63 years 07 months,750000
2021-07,SERANGOON,EXECUTIVE,544,SERANGOON NTH AVE 3,10 TO 12,145,Maisonette,1997,75 years 05 months,755000
2021-07,SERANGOON,EXECUTIVE,525,SERANGOON NTH AVE 4,13 TO 15,147,Maisonette,1992,70 years 05 months,755000
2021-07,SERANGOON,EXECUTIVE,321,SERANGOON AVE 2,04 TO 06,146,Maisonette,1986,63 years 07 months,830000
2021-07,SERANGOON,EXECUTIVE,319,SERANGOON AVE 2,10 TO 12,146,Maisonette,1985,63 years 05 months,900000
2021-07,SERANGOON,EXECUTIVE,424,SERANGOON CTRL,10 TO 12,146,Maisonette,1989,66 years 10 months,913000
2021-07,SERANGOON,EXECUTIVE,417,SERANGOON CTRL,04 TO 06,146,Maisonette,1989,66 years 09 months,955000
2021-07,SERANGOON,EXECUTIVE,424,SERANGOON CTRL,10 TO 12,149,Maisonette,1989,66 years 10 months,960000
2021-08,SERANGOON,2 ROOM,8,LOR LEW LIAN,10 TO 12,44,Improved,1978,55 years 10 months,275000
2021-08,SERANGOON,3 ROOM,108,SERANGOON NTH AVE 1,10 TO 12,60,Improved,1985,62 years 06 months,296000
2021-08,SERANGOON,3 ROOM,110,SERANGOON NTH AVE 1,01 TO 03,67,New Generation,1984,62 years 05 months,300000
2021-08,SERANGOON,3 ROOM,106,SERANGOON NTH AVE 1,07 TO 09,60,Improved,1984,62 years 01 month,300000
2021-08,SERANGOON,3 ROOM,108,SERANGOON NTH AVE 1,04 TO 06,69,Improved,1985,62 years 06 months,355000
2021-08,SERANGOON,3 ROOM,154,SERANGOON NTH AVE 1,01 TO 03,63,Simplified,1986,63 years 11 months,355000
